hotel,fue_cancelada,tiempo_anticipacion_reserva_dias,anio_llegada,mes_llegada,semana_llegada,dia_llegada,noches_fin_semana,noches_semana,adultos,ninos,bebes,regimen_alimenticio,pais_origen_cliente,segmento_mercado,canal_reserva,es_huesped_recurrente_historico,total_cancelaciones_previas_cliente,total_reservas_previas_no_canceladas_cliente,tipo_habitacion_reservada,tipo_habitacion_asignada,cambios_en_reserva,agente,compania,dias_en_lista_espera,tipo_cliente_en_reserva,adr,espacios_estacionamiento_requeridos,total_solicitudes_especiales,estado_reserva,fecha_estado_reserva,nombre_completo,email,telefono,tipo_documento_identidad,numero_documento_identidad,fecha_nacimiento
Resort Hotel,1,188,2017,Junio,25,22,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,410.0,,0,Transient,49.95,0,0,Cancelada,6/04/17,Judith de Piñol,martarius@example.com,+34 980 790 349,Pasaporte,P3999396,1979-05-01
Resort Hotel,1,332,2017,Junio,25,22,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,88.2,0,0,Cancelada,15/10/16,Timoteo Aguado Vazquez,bnino@example.com,+34 941 466 141,Pasaporte,P7504592,1989-05-10
Resort Hotel,1,279,2017,Junio,25,22,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,80.1,0,1,Cancelada,8/03/17,Florencio Saldaña Cases,qamor@example.org,+34882612218,DNI,95401051,1952-02-07
Resort Hotel,1,240,2017,Junio,25,22,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,315.0,,0,Contract,81.9,0,1,Cancelada,10/04/17,Mirta Hierro Marquez,,+34936 87 93 55,CE,782741496,1961-03-02
Resort Hotel,1,240,2017,Junio,25,22,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,315.0,,0,Contract,102.38,0,1,Cancelada,10/04/17,Pablo Abad Huerta,oscarabad@example.com,+34 977093011,DNI,67548564,1977-09-21
Resort Hotel,1,336,2017,Junio,25,22,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,88.2,0,1,Cancelada,21/12/16,Wilfredo Ródenas-Ariza,anayalaura@example.com,+34920 77 16 87,Pasaporte,P2934041,1984-06-15
Resort Hotel,1,10,2017,Junio,25,23,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,140.0,0,2,Cancelada,16/06/17,Jose Ignacio León Vicente,hernantoledo@example.com,+34902546225,DNI,36839546,1968-03-09
Resort Hotel,1,95,2017,Junio,25,23,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,182.0,0,1,Cancelada,23/03/17,Florentino Rivero,inigonevado@example.org,+34927875854,CE,931364702,1951-09-23
Resort Hotel,1,37,2017,Junio,25,23,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,150.0,0,1,Cancelada,23/05/17,María Cristina Delia Alarcón Estrada,losadairene@example.com,+34 927 14 06 19,Pasaporte,P6601928,2005-04-25
Resort Hotel,1,227,2017,Junio,25,23,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,180.0,0,2,Cancelada,11/11/16,Isabela Ropero Leiva,berenguerjuan-pablo@example.com,+34901 617 650,Pasaporte,P1608572,1996-07-14
Resort Hotel,1,28,2017,Junio,25,23,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,170.0,0,2,Cancelada,1/06/17,Alcides Amor Estévez Godoy,epifanio39@example.com,+34876 03 86 38,Pasaporte,P4797732,2001-11-27
Resort Hotel,1,11,2017,Junio,25,23,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,170.0,0,0,Cancelada,12/06/17,Gertrudis Toledo Gomez,,+34986 18 47 70,CE,479914532,1992-05-17
Resort Hotel,1,55,2017,Junio,25,23,2,3,1,0.0,0,HB,CHE,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,172.8,0,1,Cancelada,29/04/17,Javiera Feijoo-Menendez,jbou@example.com,+34 944 280 365,CE,249252548,1967-11-10
Resort Hotel,1,45,2017,Junio,25,23,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,531.0,,0,Transient,93.0,0,0,Cancelada,12/05/17,Bautista del Medina,kexposito@example.net,+34871 057 577,DNI,66649789,2007-06-21
Resort Hotel,1,205,2017,Junio,25,23,2,7,2,2.0,0,BB,POL,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,180.0,0,0,Cancelada,11/05/17,Eleuterio Iborra Aguirre,mpadilla@example.com,+34800270157,Pasaporte,P7973026,1958-05-30
Resort Hotel,1,280,2017,Junio,25,23,3,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,82.76,0,0,Cancelada,4/10/16,Alfonso Bayón Pinto,aurelianomuniz@example.net,+34 845 905 664,CE,918835656,1976-03-22
Resort Hotel,1,280,2017,Junio,25,23,3,7,2,1.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,1,240.0,,0,Transient,116.18,0,1,Cancelada,4/10/16,Dimas de Rosado,wfernandez@example.org,+34 876 89 33 07,CE,154956547,1966-05-08
Resort Hotel,1,42,2017,Junio,25,24,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,160.0,0,0,Cancelada,16/05/17,Guadalupe Solana-Gracia,,+34 922430313,Pasaporte,P2241864,2004-01-24
Resort Hotel,1,49,2017,Junio,25,24,1,1,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,15.0,,0,Transient,153.6,0,0,Cancelada,8/05/17,Eric Vilar Oller,nunezalvaro@example.org,+34 982956683,CE,768302945,1962-12-20
Resort Hotel,1,326,2017,Junio,25,24,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,88.2,0,1,Cancelada,25/04/17,Piedad Ordóñez Campo,lujanemelina@example.net,+34872861376,Pasaporte,P1486956,1962-04-25
Resort Hotel,1,129,2017,Junio,25,24,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,120.0,0,1,Cancelada,21/02/17,Delia del Martín,alfonsoileana@example.org,+34877 444 117,Pasaporte,P2836556,1963-12-10
Resort Hotel,1,326,2017,Junio,25,24,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,74.25,0,1,Cancelada,15/09/16,Lina Moya Sanmartín,,+34821576932,CE,492015672,1986-03-09
Resort Hotel,1,123,2017,Junio,25,24,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,111.0,0,1,Cancelada,16/04/17,Ildefonso Amaya Plana,emorell@example.org,+34 928982822,CE,265259172,1964-02-29
Resort Hotel,1,259,2017,Junio,25,24,2,3,2,0.0,0,BB,CN,Direct,Direct,0,0,0,F,F,0,250.0,,0,Transient,116.1,0,0,Cancelada,10/10/16,Luis Ángel del Solsona,cblanes@example.org,+34924 69 85 76,DNI,68003464,1954-09-30
Resort Hotel,1,80,2017,Junio,25,24,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,40.0,,0,Contract,68.4,0,0,Cancelada,24/06/17,Macario Carrillo Casanovas,brigida29@example.net,+34 888804736,Pasaporte,P3870963,1951-10-18
Resort Hotel,1,331,2017,Junio,25,24,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,314.0,,0,Transient,59.4,0,1,Cancelada,9/08/16,Pelayo Leiva,nadiacarreras@example.com,+34849 67 49 94,Pasaporte,P7275430,1970-01-27
Resort Hotel,1,317,2017,Junio,25,24,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,241.0,,0,Transient,68.47,0,1,Cancelada,15/02/17,Lola Jurado Estévez,tamaraparra@example.net,+34807538553,DNI,47938624,1957-04-13
Resort Hotel,1,317,2017,Junio,25,24,2,5,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,241.0,,0,Transient,98.09,0,1,Cancelada,15/02/17,Gregorio Gonzalez Morata,ericribera@example.com,+34875132751,CE,838451335,1990-12-22
Resort Hotel,1,209,2017,Junio,25,24,2,5,3,0.0,0,HB,ESP,Direct,Direct,0,0,0,A,A,1,250.0,,0,Transient,162.12,0,0,Cancelada,19/05/17,Seve Ledesma Escalona,amaya03@example.com,+34928 822 565,CE,491117944,2007-05-10
Resort Hotel,1,119,2017,Junio,25,24,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,190.0,0,0,Cancelada,28/02/17,Virginia Rius-Serrano,,+34 846 061 047,CE,893811413,1949-12-22
Resort Hotel,1,325,2017,Junio,25,24,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,107.1,0,0,Cancelada,4/08/16,Paulino Fernández Cisneros,santiagobernardino@example.net,+34874 83 20 35,Pasaporte,P8810563,1964-08-02
Resort Hotel,1,305,2017,Junio,25,24,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,80.1,0,2,Cancelada,16/03/17,Juan Manuel Estrada Casanovas,xpeinado@example.net,+34 863 08 38 65,CE,341382844,1967-12-22
Resort Hotel,1,119,2017,Junio,25,24,2,5,2,2.0,0,HB,SVK,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,238.0,0,0,Cancelada,9/03/17,Serafina Luciana Perez Peñas,,+34 972 52 91 12,CE,742569594,1985-08-21
Resort Hotel,1,86,2017,Junio,25,24,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,140.0,0,0,Cancelada,5/06/17,Amílcar Galindo Castell,,+34 849 61 35 13,Pasaporte,P4866338,1958-03-29
Resort Hotel,1,331,2017,Junio,25,24,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,314.0,,0,Transient,59.4,0,1,Cancelada,9/08/16,Maximino Rico Anguita,vilaplanaisabel@example.net,+34842 195 506,Pasaporte,P5054587,1959-10-10
Resort Hotel,1,274,2017,Junio,25,24,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,80.1,0,1,Cancelada,23/09/16,Dulce Navarrete-Leiva,evaristo26@example.com,+34877 02 82 37,CE,493714077,1980-04-18
Resort Hotel,1,273,2017,Junio,25,24,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,80.1,0,1,Cancelada,25/09/16,Zaira Colomer-Ferrera,arroyoleandro@example.com,+34948 22 25 94,CE,918002828,1953-03-24
Resort Hotel,1,288,2017,Junio,25,24,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,F,F,2,240.0,,0,Transient,156.0,0,1,Cancelada,20/09/16,Ernesto Correa Morata,remedios11@example.net,+34729 04 41 39,CE,702964120,1959-11-19
Resort Hotel,1,176,2017,Junio,25,24,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,241.0,,0,Transient,131.67,0,1,Cancelada,13/06/17,Amador Iglesia Reig,zinfante@example.net,+34 924407081,DNI,44441796,1973-05-18
Resort Hotel,1,273,2017,Junio,25,24,2,6,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,242.0,,0,Transient,81.76,0,1,Cancelada,20/04/17,Ainoa Noa Carbajo Valenciano,mfabregas@example.org,+34945 03 37 57,DNI,62979044,1950-08-31
Resort Hotel,1,275,2017,Junio,25,24,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,81.76,0,0,Cancelada,22/09/16,Nacho Zamora Robledo,javi51@example.org,+34977169569,Pasaporte,P2628340,1972-11-01
Resort Hotel,1,241,2017,Junio,25,24,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,40.0,,0,Contract,105.66,0,0,Cancelada,31/10/16,Samu del Prado,hurtadoarturo@example.org,+34 947159840,CE,633731387,1948-03-13
Resort Hotel,1,253,2017,Junio,25,24,4,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,84.42,0,2,Cancelada,1/02/17,Jordana Pinilla Huerta,hmanjon@example.com,+34874 35 73 50,Pasaporte,P8642405,1979-04-22
Resort Hotel,1,296,2017,Junio,25,24,4,7,2,0.0,0,BB,SVN,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,84.93,0,1,Cancelada,9/02/17,Corona de Valcárcel,,+34 828560914,CE,140605971,1963-10-06
Resort Hotel,1,243,2017,Junio,25,24,4,10,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,126.0,0,0,Cancelada,24/11/16,Aitana Alemán Baeza,,+34882 68 22 11,DNI,25372580,1950-05-25
Resort Hotel,1,278,2017,Junio,25,24,4,6,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,111.15,0,2,Cancelada,24/09/16,Arcelia Jover Mir,guiomar97@example.org,+34902 633 224,Pasaporte,P5320113,1985-10-14
Resort Hotel,1,5,2017,Junio,26,25,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,,,0,Transient,91.2,0,0,Cancelada,20/06/17,Hortensia Pombo Iñiguez,,+34 925 17 21 90,DNI,32798347,1982-03-12
Resort Hotel,1,27,2017,Junio,26,25,2,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,,,0,Transient,135.0,0,0,Cancelada,29/05/17,Palmira Roca Bayón,guijarrofidel@example.net,+34 944726330,CE,569688856,1994-04-30
Resort Hotel,1,27,2017,Junio,26,25,2,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,,,0,Transient,135.0,0,0,Cancelada,29/05/17,María Ángeles Ester Coca Vilar,bmanjon@example.com,+34941451638,Pasaporte,P8106795,1977-07-03
Resort Hotel,1,103,2017,Junio,26,25,2,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,G,G,2,250.0,,0,Transient,209.0,0,1,Cancelada,19/06/17,Carlota Álvarez-Iglesias,jafetduenas@example.net,+34624 719 207,DNI,22079160,1990-05-16
Resort Hotel,1,109,2017,Junio,26,25,2,1,2,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,200.0,0,0,Cancelada,8/03/17,Sebastián Marco Noguera,pallareshumberto@example.net,+34 900 79 56 90,DNI,20697706,1988-04-02
Resort Hotel,1,128,2017,Junio,26,25,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,410.0,,0,Transient,63.0,0,0,Cancelada,17/02/17,Máximo Agustín Blanch,placido19@example.org,+34984 29 40 30,CE,505661357,1971-01-03
Resort Hotel,1,47,2017,Junio,26,25,2,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,531.0,,0,Transient,76.0,0,0,Cancelada,12/05/17,Lalo Barral Carvajal,morcillomarc@example.com,+34 881299126,Pasaporte,P7251316,1947-02-28
Resort Hotel,1,171,2017,Junio,26,25,2,3,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,242.0,,0,Transient,216.0,0,1,Cancelada,9/06/17,Lucía Guardiola Real,zpenas@example.net,+34947 55 87 94,Pasaporte,P4690408,1973-01-08
Resort Hotel,1,253,2017,Junio,26,25,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,80.1,0,1,Cancelada,10/01/17,Leocadio Ávila Mesa,,+34 826 73 62 86,DNI,35352770,1950-04-15
Resort Hotel,1,238,2017,Junio,26,25,2,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,99.0,0,1,Cancelada,1/11/16,Rufina Bello Garzón,,+34708649698,DNI,68450693,1947-04-03
Resort Hotel,1,113,2017,Junio,26,25,2,4,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,248.0,0,0,Cancelada,5/03/17,Olimpia Gimenez Manzanares,buenorafaela@example.net,+34884 90 47 24,Pasaporte,P3470434,2006-07-12
Resort Hotel,1,47,2017,Junio,26,25,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,531.0,,0,Transient,93.0,0,0,Cancelada,12/05/17,Humberto Ortega Almansa,ypatino@example.net,+34885 014 181,CE,134127982,1989-06-18
Resort Hotel,1,159,2017,Junio,26,25,2,5,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,1,,,0,Transient-Party,200.0,0,0,Cancelada,10/03/17,Juan Luis Palau Cordero,sanmiguelgervasio@example.com,+34 818 79 70 16,Pasaporte,P6817414,1947-07-20
Resort Hotel,1,163,2017,Junio,26,25,2,5,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,250.0,,0,Transient,170.7,0,2,Cancelada,28/04/17,Tristán Cerdá Cervera,gabrielacabezas@example.org,+34823 35 32 60,CE,952805756,1976-03-15
Resort Hotel,1,311,2017,Junio,26,25,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,151.14,0,2,Cancelada,20/08/16,Marita Pombo Oliveras,,+34 984790179,CE,441688435,1977-02-13
Resort Hotel,1,172,2017,Junio,26,25,2,1,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,180.0,0,0,Cancelada,19/01/17,Ambrosio Valbuena Bartolomé,,+34 902 107 799,DNI,84926804,2003-08-31
Resort Hotel,1,97,2017,Junio,26,25,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,410.0,,0,Transient,56.7,0,0,Cancelada,20/03/17,Gregorio Rosendo Nebot Barriga,heracliocanete@example.net,+34920 714 935,CE,137159796,1983-02-07
Resort Hotel,1,342,2017,Junio,26,25,2,5,3,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,240.0,,0,Transient,265.0,0,0,Cancelada,18/07/16,Magdalena Campo Chacón,,+34925 915 542,Pasaporte,P4408478,1957-12-17
Resort Hotel,1,47,2017,Junio,26,25,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,531.0,,0,Transient,76.0,0,0,Cancelada,12/05/17,Anselmo Alcalde,maxi44@example.net,+34944033721,DNI,82731901,1970-03-24
Resort Hotel,1,311,2017,Junio,26,25,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,151.14,0,0,Cancelada,18/08/16,María Manuela Abigaíl Salas Enríquez,morenasaez@example.com,+34842 94 20 55,CE,255427856,1974-08-15
Resort Hotel,1,263,2017,Junio,26,25,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,82.0,0,2,Cancelada,16/10/16,Herberto Cerdán Aragón,,+34876 77 02 82,Pasaporte,P4453363,1978-10-06
Resort Hotel,1,330,2017,Junio,26,25,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,C,1,240.0,,0,Transient,105.78,0,1,Cancelada,23/01/17,Amaya Cisneros Olivé,agapito82@example.net,+34 826 192 581,DNI,91641563,1958-03-15
Resort Hotel,1,342,2017,Junio,26,25,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,260.0,0,0,Cancelada,24/07/16,Berta Vázquez Morante,,+34 845 21 95 42,Pasaporte,P3464480,1980-05-10
Resort Hotel,1,311,2017,Junio,26,25,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,151.14,0,0,Cancelada,18/08/16,Rufino Iglesia Domínguez,sanmartincoral@example.com,+34886 400 466,CE,191551531,1977-05-29
Resort Hotel,1,47,2017,Junio,26,25,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,531.0,,0,Transient,76.0,0,0,Cancelada,12/05/17,Ramiro Bueno Mata,alejonino@example.net,+34978 41 65 67,CE,990642389,1949-03-17
Resort Hotel,1,251,2017,Junio,26,25,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,177.0,,0,Transient,59.4,0,0,Cancelada,23/01/17,Alondra África Benito Rosselló,,+34849987299,CE,251856448,1966-11-07
Resort Hotel,1,159,2017,Junio,26,25,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,2,,,0,Transient-Party,167.0,0,0,Cancelada,8/03/17,Lourdes Fonseca Grau,blasguillen@example.org,+34987767619,Pasaporte,P3097528,1988-06-15
Resort Hotel,1,311,2017,Junio,26,25,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,151.14,0,1,Cancelada,20/08/16,Lupe Viana Barrio,nfrutos@example.net,+34949 25 70 91,Pasaporte,P5485995,1956-04-12
Resort Hotel,1,311,2017,Junio,26,25,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,109.03,0,1,Cancelada,20/08/16,Charo Martin Sabater,,+34 849297568,CE,640724126,1994-09-20
Resort Hotel,1,47,2017,Junio,26,25,2,5,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,531.0,,0,Transient,93.0,0,0,Cancelada,12/05/17,Moreno Coll Aragonés,qlozano@example.org,+34 826231478,CE,450639567,1982-03-25
Resort Hotel,1,336,2017,Junio,26,25,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,146.0,0,0,Cancelada,19/09/16,Paula Vázquez Quintana,candreu@example.org,+34800 43 96 80,Pasaporte,P1756340,1950-01-23
Resort Hotel,1,47,2017,Junio,26,25,4,6,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,531.0,,0,Transient,76.0,0,0,Cancelada,12/05/17,Humberto Erasmo Perera Calleja,dominguezgilberto@example.net,+34 946873409,Pasaporte,P9341890,1971-09-22
Resort Hotel,1,47,2017,Junio,26,25,4,6,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,531.0,,0,Transient,93.0,0,0,Cancelada,12/05/17,Rosalina Zurita Matas,lnicolau@example.org,+34716 89 12 73,CE,924041449,1966-07-18
Resort Hotel,1,270,2017,Junio,26,25,4,10,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,143.0,,0,Transient,84.7,0,1,Cancelada,17/10/16,Cándido del Berenguer,,+34 807979860,Pasaporte,P4814859,1975-02-13
Resort Hotel,1,98,2017,Junio,26,26,1,0,2,0.0,0,HB,RUS,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,152.0,0,1,Cancelada,20/03/17,Juan Francisco Castrillo Novoa,bernabevigil@example.org,+34875 24 39 21,Pasaporte,P4605861,1997-01-24
Resort Hotel,1,50,2017,Junio,26,26,1,1,2,0.0,0,BB,LBN,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,176.0,0,1,Cancelada,31/05/17,Quique de Olivares,echeverriamanu@example.org,+34 883851786,Pasaporte,P1008834,1946-10-07
Resort Hotel,1,227,2017,Junio,26,26,1,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,180.0,0,1,Cancelada,16/11/16,América Viña Barrios,tcastrillo@example.net,+34 980 22 43 02,CE,926802366,2001-02-07
Resort Hotel,1,50,2017,Junio,26,26,1,1,2,0.0,0,BB,LBN,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,176.0,0,1,Cancelada,31/05/17,Rita Zapata Coello,fitocollado@example.org,+34 841 87 81 95,Pasaporte,P8470671,1985-06-22
Resort Hotel,1,312,2017,Junio,26,26,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,80.1,0,1,Cancelada,7/09/16,Custodio Busquets Laguna,,+34953 592 732,Pasaporte,P6417829,1957-12-29
Resort Hotel,1,169,2017,Junio,26,26,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,110.0,0,2,Cancelada,15/04/17,Carmina Barrena,teofilo77@example.com,+34 987 181 387,DNI,39351342,1973-02-14
Resort Hotel,1,48,2017,Junio,26,26,1,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,531.0,,0,Transient,76.0,0,0,Cancelada,12/05/17,Rosendo Bárcena Asensio,ubaron@example.net,+34874896654,CE,597430664,1946-01-17
Resort Hotel,1,116,2017,Junio,26,26,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,120.0,0,0,Cancelada,21/03/17,Áurea Berenguer Chamorro,iglesiaanna@example.org,+34984 77 77 95,Pasaporte,P3263267,1998-03-04
Resort Hotel,1,106,2017,Junio,26,26,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,2,240.0,,0,Transient,120.0,0,1,Cancelada,14/03/17,Américo Flores Pedrero,sbuendia@example.org,+34846 34 06 17,CE,603572892,1959-08-18
Resort Hotel,1,250,2017,Junio,26,26,1,4,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,250.0,,0,Transient,114.3,0,1,Cancelada,19/10/16,Priscila Castells Juliá,marina50@example.com,+34 867 90 98 17,CE,828058899,1972-11-27
Resort Hotel,1,48,2017,Junio,26,26,1,4,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,531.0,,0,Transient,76.0,0,0,Cancelada,12/05/17,Fabiola Exposito España,ruthbayo@example.net,+34 944 71 21 26,CE,928483926,1953-08-11
Resort Hotel,1,119,2017,Junio,26,26,1,4,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,240.0,,0,Transient,206.0,0,1,Cancelada,16/04/17,Filomena Lobo,uvilar@example.org,+34701967701,DNI,90384871,1999-04-24
Resort Hotel,1,178,2017,Junio,26,26,1,4,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,241.0,,0,Transient,131.67,0,0,Cancelada,30/12/16,Guadalupe Lasa Nebot,fabriciojuan@example.net,+34901 453 361,Pasaporte,P9290699,1999-12-10
Resort Hotel,1,250,2017,Junio,26,26,1,4,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,2,250.0,,0,Transient,132.6,0,0,Cancelada,29/05/17,Edelmira Susanita Luz Pablo,carrerasabraham@example.org,+34901012254,DNI,66718412,1994-01-26
Resort Hotel,1,313,2017,Junio,26,26,1,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,40.0,,0,Contract,84.7,0,1,Cancelada,21/06/17,Yésica Mayo Cerdá,cabocarina@example.com,+34 984 472 385,Pasaporte,P3544415,1982-02-03
Resort Hotel,1,165,2017,Junio,26,26,1,5,2,0.0,0,HB,POL,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,140.0,0,2,Cancelada,8/03/17,Hortensia Dalmau Guardia,saturnino72@example.net,+34888755419,CE,413167640,1946-12-21
